"CARTMAN","STAN","KENNY","CHEF","MR..GARRISON","WENDY","NARRATOR","ANNOUNCER","JIMBO","MAYOR","JESUS","TERRANCE","REPORTER","COUNSELOR.MACKEY","SHARON","RANDY","JIMMY","BUTTERS","CHRIS","MS..CHOKSONDIK","MEPHESTO","MS..CARTMAN","KYLE","ALL.OTHERS","word"
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,"all but"
6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,"all day"
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"all dead"
2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,"all dont"
1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,6,"all for"
0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,5,"all get"
1,2,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,6,"all go"
0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,4,"all going"
4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,"all gonna"
2,3,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,5,"all have"
2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,"all here"
11,5,2,3,2,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,5,16,"all i"
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,6,"all im"
0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,4,"all is"
1,4,0,1,1,0,0,0,0,1,2,0,0,1,1,0,3,0,0,1,0,0,3,3,"all just"
3,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,7,"all kinds"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,"all learned"
7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,"all like"
15,4,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,14,"all my"
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,"all need"
6,3,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,6,"all night"
15,6,0,1,3,1,1,0,1,2,2,1,0,0,2,2,2,1,0,0,0,0,3,38,"all of"
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,"all oh"
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,"all on"
1,7,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,4,13,"all our"
12,3,0,4,1,0,1,1,1,0,0,1,5,0,1,2,0,0,2,0,0,0,3,33,"all over"
2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"all pissed"
77,59,8,9,10,0,0,1,11,9,0,0,0,1,2,17,2,10,2,1,4,6,35,203,"all right"
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"all say"
2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,"all set"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,"all so"
7,7,0,2,1,1,0,1,0,0,0,0,0,1,0,3,1,1,3,0,1,1,15,15,"all that"
63,28,2,9,9,5,4,6,1,3,4,1,0,5,4,14,5,10,0,2,1,0,43,117,"all the"
2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,"all their"
4,2,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,16,"all these"
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,"all think"
7,13,0,6,2,0,0,0,1,2,1,0,0,2,0,2,1,3,0,0,0,0,6,31,"all this"
3,4,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,1,2,7,"all those"
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,"all time"
4,1,0,2,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,15,"all to"
13,8,0,0,0,0,0,0,1,4,0,0,0,0,0,4,1,1,2,0,1,0,5,17,"all we"
11,4,0,5,4,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,10,28,"all you"
4,4,0,1,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,4,22,"all your"
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"all youve"
2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,12,"allowed to"
2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,"alone in"
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,7,"along with"
2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,"already got"
6,7,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,2,7,"alright alright"
2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,"alright ill"
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,"alright im"
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,"alright its"
2,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,"alright lets"
0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,"alright oh"
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"alright so"
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0,3,10,"alright then"
0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,2,"alright we"
2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,"alright well"
2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,"alrighty then"
2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,"always do"
