"CARTMAN","STAN","KENNY","CHEF","MR..GARRISON","WENDY","NARRATOR","ANNOUNCER","JIMBO","MAYOR","JESUS","TERRANCE","REPORTER","COUNSELOR.MACKEY","SHARON","RANDY","JIMMY","BUTTERS","CHRIS","MS..CHOKSONDIK","MEPHESTO","MS..CARTMAN","KYLE","ALL.OTHERS","word"
2,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,2,0,0,0,0,1,2,"cant tell"
5,7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,6,10,"cant wait"
0,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,"cartman dont"
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,"cartman im"
0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,4,"cartman now"
0,7,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,"cartman oh"
0,6,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4,5,"cartman well"
1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,"cartman yeah"
1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"chef dont"
3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,"chef just"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,4,"chicken pox"
0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,"children just"
0,0,0,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,"children know"
0,0,0,3,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,"children lets"
0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,"children now"
4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,"christian rock"
2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,"christmas poo"
1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,"christmas spirit"
0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,2,0,0,0,0,1,3,"christopher reeve"
1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"christs sake"
1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,"cirque du"
2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"civil war"
2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"close eyes"
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,"clubhouse oh"
8,12,0,3,3,1,0,0,2,0,1,0,0,0,0,1,0,2,0,2,2,3,5,20,"come back"
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,"come can"
7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,10,"come come"
5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,"come dont"
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,"come eric"
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,"come every"
1,0,0,0,1,0,0,0,2,0,0,0,0,1,1,2,1,0,0,0,0,0,1,1,"come everybody"
4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,"come get"
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,"come go"
1,4,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,"come gotta"
17,25,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,4,"come guys"
2,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,7,"come home"
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,"come hurry"
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,2,"come im"
4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,"come kenny"
5,10,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,1,1,1,0,0,4,10,"come lets"
0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,"come okay"
2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,"come right"
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,10,"come see"
3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,5,0,"come stan"
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,"come us"
1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,"come visit"
1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,"come way"
1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,"come well"
1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"come yeah"
1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,4,4,"come youre"
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,"coming oh"
2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,"confess sins"
1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,"cool yeah"
2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,"cop drama"
2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,"cough medicine"
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,"couple days"
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"couple hours"
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"course thats"
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"crap oh"
0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,"cute little"
0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,"dad can"
2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,"dad im"
1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,1,2,"dad oh"
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,"dad well"
0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"damnit im"
1,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,9,7,"david blaine"
2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,"days oh"
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,"dead body"
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,"dear god"
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4,"deficit disorder"
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,"dick oh"
1,2,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,"didnt even"
4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,6,"didnt get"
1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"didnt just"
2,6,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,0,0,0,0,7,9,"didnt know"
2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,3,"didnt mean"
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,1,6,"didnt say"
2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,4,"didnt tell"
2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,11,"didnt think"
1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,"didnt want"
3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"didnt work"
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,"doesnt know"
6,4,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,6,"doesnt make"
2,8,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,2,6,"doesnt matter"
3,2,0,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6,"doesnt mean"
2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,"doesnt want"
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,"dollars well"
5,6,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,3,6,"dont believe"
14,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,"dont call"
10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,14,"dont care"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,5,"dont choice"
2,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,5,"dont come"
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,3,1,"dont dont"
1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,"dont drink"
9,12,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,9,11,"dont even"
1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,"dont ever"
