"CARTMAN","STAN","KENNY","CHEF","MR..GARRISON","WENDY","NARRATOR","ANNOUNCER","JIMBO","MAYOR","JESUS","TERRANCE","REPORTER","COUNSELOR.MACKEY","SHARON","RANDY","JIMMY","BUTTERS","CHRIS","MS..CHOKSONDIK","MEPHESTO","MS..CARTMAN","KYLE","ALL.OTHERS","word"
2,4,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,7,"bag"
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,"bake"
7,4,0,6,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31,"ball"
35,3,0,4,8,0,0,0,3,0,0,0,0,0,0,0,0,8,0,1,0,0,15,33,"balls"
24,15,0,1,1,0,0,1,0,1,0,0,0,0,1,5,0,1,0,0,0,0,9,37,"band"
2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,"bands"
6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,"bank"
4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,18,"bar"
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,"barbara"
6,5,1,0,9,0,5,1,2,8,0,0,1,2,2,0,1,0,1,0,1,0,6,29,"barbrady"
5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"barn"
3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,11,"bars"
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,16,"base"
1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,"baseball"
1,2,0,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"based"
4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,4,"basement"
8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,"basket"
4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,3,"basketball"
2,2,1,1,4,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,14,15,"bastard"
2,3,0,3,8,1,0,0,1,0,0,1,2,0,0,2,0,0,0,0,1,0,29,23,"bastards"
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,"bat"
6,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,3,5,"bathroom"
4,1,0,0,0,0,1,5,0,0,1,0,0,0,2,0,0,0,0,0,0,1,2,16,"battle"
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,"battlefield"
8,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,0,1,1,2,35,"bear"
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,10,"bears"
13,8,0,3,1,0,1,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,9,28,"beat"
1,2,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,4,"beating"
4,4,1,7,1,0,0,1,3,1,0,0,0,1,0,1,0,1,0,0,2,0,3,35,"beautiful"
9,8,0,0,3,20,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,6,22,"bebe"
1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,6,"became"
13,8,0,1,2,0,0,2,0,0,0,0,0,1,3,3,2,1,1,1,0,0,10,32,"become"
2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,"becomes"
2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,"becoming"
7,5,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,11,"bed"
5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,"bedroom"
2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,"bee"
0,2,0,0,1,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,"beer"
3,1,0,2,0,0,1,1,0,0,0,1,3,0,0,0,0,2,0,1,1,0,0,23,"begin"
2,2,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,2,7,"beginning"
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,14,"begins"
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,2,3,"behave"
1,0,0,1,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,5,"behavior"
4,6,0,0,0,0,4,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,10,22,"behind"
4,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,3,"behold"
3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,5,"bein"
41,36,0,3,1,5,0,0,1,1,4,1,1,0,4,14,2,6,3,1,0,2,36,91,"believe"
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,"believed"
1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,"bell"
6,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"bells"
7,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,"ben"
1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,8,"besides"
43,41,1,0,4,0,5,4,3,3,7,2,0,4,1,9,6,15,2,1,0,3,14,84,"best"
15,10,0,1,5,0,0,0,7,0,3,1,0,0,2,3,2,2,1,1,0,0,14,28,"bet"
49,50,0,12,18,1,0,3,6,5,1,1,0,3,5,8,6,10,2,0,3,4,48,110,"better"
1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,3,5,"bible"
40,55,2,14,7,1,0,0,4,2,2,0,2,3,2,7,2,6,0,1,2,2,36,126,"big"
3,6,0,2,0,0,0,0,2,0,0,0,1,1,0,0,1,2,0,0,0,0,3,14,"bigger"
4,2,0,0,1,1,1,2,1,0,0,0,0,0,1,3,0,3,1,0,0,0,5,17,"biggest"
7,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,16,"bill"
2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4,"billion"
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,36,"billy"
0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,3,11,"birth"
17,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,5,"birthday"
13,5,1,3,0,0,0,0,0,0,0,1,0,3,0,5,2,1,0,0,1,1,0,31,"bit"
77,23,0,1,6,1,0,0,2,1,0,0,0,1,1,0,2,3,1,0,0,0,10,56,"bitch"
10,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,"bitches"
32,8,0,13,3,0,0,2,3,1,0,0,0,0,0,1,1,1,0,0,0,0,9,50,"black"
1,2,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,10,11,"blaine"
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,8,"blame"
3,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32,"blanket"
3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,"blew"
1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,"blind"
2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,2,3,"block"
9,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,9,20,"blood"
3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,"bloody"
4,1,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,16,"blow"
3,3,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,"blue"
1,1,0,0,5,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,7,"board"
2,3,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,"boat"
