"speaker","word","word.total","speaker.total","speaker.word","E1","E2","LL"
"Sheila","hello",763,2790,16,5.73888358701454,757.261116412985,12.4278095929551
"Sheila","fetus",26,2790,3,0.195558287368779,25.8044417126312,11.0906431784043
"Sheila","jesus",755,2790,0,5.67871180628569,749.321288193714,-11.3981618631099
"Sheila","dad",770,2790,0,5.79153389515229,764.208466104848,-11.6246549737767
"Sheila","mom",807,2790,0,6.06982838102324,800.930171618977,-12.1833382986884
"Sheila","hey",2145,2790,2,16.1335587079242,2128.86644129208,-20.0097259865424
"Sheila","guys",2023,2790,1,15.2159390518092,2007.78406094819,-23.0876090919575
"Sheila","dude",2050,2790,0,15.4190188117691,2034.58098118823,-30.9522069916275
"Sheila","yeah",3674,2790,4,27.6338902997266,3646.36610970027,-31.9586450296194
"Announcer","news",287,2897,36,2.24145005364778,284.758549946352,136.553785613278
"Announcer","park",666,2897,38,5.20141371334293,660.798586286657,87.1962345159684
"Announcer","south",572,2897,35,4.46728024629453,567.532719753705,84.7072478697478
"Announcer","now",4088,2897,93,31.926995886105,4056.07300411389,77.6396782463103
"Announcer","south park",527,2897,32,4.11583337377136,522.884166626229,77.0030761077962
"Announcer","special",254,2897,21,1.98372234713079,252.016277652869,62.5408549699593
"Announcer","drink",137,2897,15,1.06996047857054,135.930039521429,52.8317470963878
"Announcer","live",390,2897,22,3.04587289520082,386.954127104799,50.0349319087046
"Announcer","ladies",102,2897,13,0.796612911052521,101.203387088947,49.7284673754828
"Announcer","ladies gentlemen",75,2897,11,0.585744787538618,74.4142552124614,45.2230115778707
"Announcer","show",743,2897,27,5.80277836188258,737.197221638117,41.2459865877919
"Announcer","denver",118,2897,12,0.921571799060759,117.078428200939,40.5241019069318
"Announcer","next",427,2897,20,3.33484032371987,423.66515967628,38.9862835676085
"Announcer","car",192,2897,14,1.49950665609886,190.500493343901,38.3876334980038
"Announcer","gentlemen",148,2897,12,1.15586971407621,146.844130285924,35.2943164790554
"Announcer","will",1705,2897,40,13.3159315033779,1691.68406849662,35.0484616982268
"Announcer","episode",73,2897,9,0.570124926537589,72.4298750734624,33.8260597353326
"Announcer","welcome",248,2897,14,1.9368627641277,246.063137235872,31.8586821683156
"Announcer","cafeteria",39,2897,7,0.304587289520082,38.6954127104799,31.7268580780575
"Announcer","battle",65,2897,8,0.507645482533469,64.4923545174665,30.0401385383308
"Announcer","redskins",46,2897,7,0.359256803023686,45.6407431969763,29.3101368463597
"Announcer","canadian",98,2897,9,0.765373189050461,97.2346268109495,28.6117808524793
"Announcer","colorado",139,2897,10,1.08558033957157,137.914419660428,27.1696046889114
"Announcer","chinpokomon",55,2897,7,0.42954617752832,54.5704538224717,26.7571141760169
"Announcer","comes",184,2897,11,1.43702721209474,182.562972787905,26.1609749601141
"Announcer","action",60,2897,7,0.468595830030895,59.5314041699691,25.5364687516301
"Announcer","back",1616,2897,34,12.6208476888321,1603.37915231117,24.9167504072173
"Announcer","wild",44,2897,6,0.343636942022656,43.6563630579773,23.7731692202358
"Announcer","collect",28,2897,5,0.218678054014418,27.7813219459856,22.6079196624891
"Announcer","reality",49,2897,6,0.382686594525231,48.6173134054748,22.4685354779686
"Announcer","tonight",233,2897,11,1.81971380661997,231.18028619338,21.5916578514612
"Announcer","breaking",53,2897,6,0.41392631652729,52.5860736834727,21.5293711692451
"Announcer","channel",54,2897,6,0.421736247027805,53.5782637529722,21.3071406387056
"Announcer","appears",87,2897,7,0.679463953544797,86.3205360464552,20.486514021242
"Announcer","changed",88,2897,7,0.687273884045312,87.3127261159547,20.3354300035544
"Announcer","boat",61,2897,6,0.47640576053141,60.5235942394686,19.8719277951742
"Announcer","country",260,2897,11,2.03058193013388,257.969418069866,19.5473057106966
"Announcer","chaos",63,2897,6,0.492025621532439,62.5079743784676,19.4961202074824
"Announcer","set",189,2897,9,1.47607686459732,187.523923135403,17.7992144548573
"Announcer","terrance phillip",150,2897,8,1.17148957507724,148.828510424923,17.3998351360507
"Announcer","heres",195,2897,9,1.52293644760041,193.4770635524,17.3171416611673
"Announcer","neck",26,2897,4,0.203058193013388,25.7969418069866,16.8390624314577
"Announcer","washington",52,2897,5,0.406116386026775,51.5938836139732,16.3395143390022
"Announcer","score",28,2897,4,0.218678054014418,27.7813219459856,16.2287080986293
"Announcer","wee",29,2897,4,0.226487984514932,28.7735120154851,15.9418910913991
"Announcer","game",320,2897,11,2.49917776016477,317.500822239835,15.830553742053
"Announcer","britney",55,2897,5,0.42954617752832,54.5704538224717,15.7976802043637
"Announcer","coming",378,2897,12,2.95215372919464,375.047846270805,15.781279111422
"Announcer","elementary",57,2897,5,0.44516603852935,56.5548339614706,15.4548945873811
"Announcer","national",58,2897,5,0.452975969029865,57.5470240309701,15.2886271766568
"Announcer","final",59,2897,5,0.46078589953038,58.5392141004696,15.1256133870485
"Announcer","folks",99,2897,6,0.773183119550976,98.226816880449,14.4175489162819
"Announcer","stan marsh",65,2897,5,0.507645482533469,64.4923545174665,14.2098441719924
"Announcer","team",190,2897,8,1.48388679509783,188.516113204902,14.1520726997474
"Announcer","new",828,2897,18,6.46662245442635,821.533377545574,13.9497646710787
"Announcer","miss",149,2897,7,1.16367964457672,147.836320355423,13.6813831851739
"Announcer","report",107,2897,6,0.835662563555095,106.164337436445,13.5821967472334
"Announcer","terrance",257,2897,9,2.00715213863233,254.992847861368,13.2169902202501
"Announcer","winner",42,2897,4,0.328017081021626,41.6719829189784,12.9974134716549
"Announcer","comedy",77,2897,5,0.601364648539648,76.3986353514604,12.6409020702006
"Announcer","cars",46,2897,4,0.359256803023686,45.6407431969763,12.2970774289197
"Announcer","watching",169,2897,7,1.31987825458702,167.680121745413,12.1915684787609
"Announcer","saturday",81,2897,5,0.632604370541708,80.3673956294583,12.1804452658041
"Announcer","television",123,2897,6,0.960621451563334,122.039378548437,12.1154710486508
"Announcer","hours",175,2897,7,1.36673783759011,173.63326216241,11.7870147665238
"Announcer","summer",51,2897,4,0.39830645552626,50.6016935444737,11.5139038703039
"Announcer","presents",53,2897,4,0.41392631652729,52.5860736834727,11.2250525766866
"Announcer","stage",53,2897,4,0.41392631652729,52.5860736834727,11.2250525766866
"Announcer","president",241,2897,8,1.88219325062409,239.117806749376,11.074323392626
"Announcer","holiday",55,2897,4,0.42954617752832,54.5704538224717,10.94853271161
"Announcer","four",245,2897,8,1.91343297262615,243.086567027374,10.8692344065021
"Announcer","need",1402,2897,2,10.9495225617219,1391.05047743828,-11.1559053836711
"Announcer","come",2604,2897,7,20.3370590233408,2583.66294097666,-11.811361806997
"Announcer","dad",770,2897,0,6.01364648539648,763.986353514603,-12.0723042338924
"Announcer","butters",1226,2897,1,9.57497479363128,1216.42502520637,-12.6919500223606
"Announcer","oh god",820,2897,0,6.40414301042223,813.595856989578,-12.8563504243884
"Announcer","wanna",957,2897,0,7.47410348899277,949.525896511007,-15.0046405633146
"Announcer","well",4141,2897,13,32.3409222026322,4108.65907779737,-15.0767621773344
"Announcer","kyle",1757,2897,2,13.7220478894047,1743.2779521106,-15.8193136389463
"Announcer","just",5215,2897,18,40.7287875601853,5174.27121243981,-16.160986731346
"Announcer","ill",1040,2897,0,8.12232772053551,1031.87767227946,-16.3061614924085
"Announcer","want",1603,2897,1,12.5193185923254,1590.48068140767,-18.0673211780621
"Announcer","know",3468,2897,7,27.0848389757857,3440.91516102421,-21.3437913337132
"Announcer","think",2224,2897,2,17.3692854331452,2206.63071456685,-22.1991459408357
"Announcer","dude",2050,2897,1,16.0103575260556,2033.98964247394,-24.5847446961089
"Announcer","god",1598,2897,0,12.4802689398228,1585.51973106018,-25.0561714955796
"Announcer","guys",2023,2897,0,15.7994894025417,2007.20051059746,-31.7206239025599
"Announcer","okay",2149,2897,0,16.7835406456065,2132.21645935439,-33.6964399269669
"Announcer","dont",4530,2897,7,35.3789851673325,4494.62101483267,-34.2538690055611
"Announcer","yeah",3674,2897,1,28.6936846588918,3645.30631534111,-48.8838755877462
"Sharon","randy",306,4264,141,3.51752583989777,302.482474160102,840.856878146701
"Sharon","stanley",241,4264,110,2.77033897848158,238.229661021518,653.246433162172
"Sharon","son",641,4264,32,7.368411971812,633.631588028188,45.6931549291793
"Sharon","aunt",49,4264,8,0.563263941682977,48.436736058317,28.7868854070945
"Sharon","sounds",145,4264,12,1.66680146008228,143.333198539918,27.4731252112495
"Sharon","shelly",98,4264,10,1.12652788336595,96.873472116634,26.760770562566
"Sharon","boys",934,4264,31,10.7365004394265,923.263499560573,25.6619844361369
"Sharon","sleep",99,4264,9,1.13802306584928,97.8619769341507,22.1480604583355
"Sharon","stans",79,4264,8,0.908119416182758,78.0918805838172,21.2938527715019
"Sharon","older",59,4264,7,0.678215766516237,58.3217842334838,20.7466752139775
"Sharon","sounds like",61,4264,7,0.701206131482889,60.2987938685171,20.2966595134644
"Sharon","dream",115,4264,9,1.3219459855825,113.678054014417,19.7007249640096
"Sharon","bed",90,4264,8,1.03456642349934,88.9654335765007,19.3566455953696
"Sharon","music",158,4264,10,1.81623883236552,156.183761167634,18.1853311699739
"Sharon","thing",776,4264,24,8.92026160706102,767.079738392939,17.6459028372574
"Sharon","stan",1168,4264,31,13.4263731405248,1154.57362685948,17.0011096905736
"Sharon","sweetie",107,4264,8,1.22998452571589,105.770015474284,16.8618893911844
"Sharon","oho",59,4264,6,0.678215766516237,58.3217842334838,16.0181118958867
"Sharon","baby",257,4264,12,2.9542618982148,254.045738101785,15.8742928088389
"Sharon","whats going",126,4264,7,1.44839299289908,124.551607007101,11.2043738891289
"Sharon","oh hi",38,4264,4,0.43681693436639,37.5631830656336,10.9391402624642
"Sharon","yeah",3674,4264,22,42.2333004437399,3631.76669955626,-11.8837869787677
"Sharon","sir",525,4264,0,6.03497080374618,518.965029196254,-12.1376493794541
"Sharon","kid",579,4264,0,6.65571065784579,572.344289342154,-13.3863001832464
"Sharon","one",1873,4264,7,21.5304767912697,1851.46952320873,-13.4448624323194
"Sharon","mom",807,4264,0,9.27661226404413,797.723387735956,-18.6583976252461
"Sharon","hey",2145,4264,6,24.6571664267344,2120.34283357327,-20.5183228392323
"Sharon","butters",1226,4264,1,14.0930937245577,1211.90690627544,-21.0357650520089
"Sharon","kyle",1757,4264,3,20.1970356232039,1736.8029643768,-23.1222479387128
"Sharon","dude",2050,4264,0,23.5651240908184,2026.43487590918,-47.400753543218
"Wendy","stan",1168,2894,72,9.11255250203538,1158.88744749796,175.351084901453
"Wendy","bebe",110,2894,24,0.858202718513606,109.141797281486,118.898792033415
"Wendy","list",57,2894,9,0.444705045047959,56.555294954952,38.3905242916142
"Wendy","ms ellen",26,2894,7,0.202847915285034,25.797152084715,37.9555701684017
"Wendy","ellen",31,2894,7,0.241857129762925,30.7581428702371,35.2056104808172
"Wendy","girls",313,2894,16,2.44197682631599,310.558023173684,33.6376493083407
"Wendy","stan im",35,2894,6,0.273064501345238,34.7269354986548,26.624932437055
"Wendy","dare",69,2894,7,0.538327159794898,68.4616728402051,23.6194645873706
"Wendy","mr garrison",235,2894,11,1.83343308046089,233.166566919539,21.449563836558
"Wendy","boyfriend",33,2894,5,0.257460815554082,32.7425391844459,20.9009021266668
"Wendy","debate",37,2894,5,0.288668187136395,36.7113318128636,19.7287803491536
"Wendy","stan stan",64,2894,6,0.499317945317007,63.500682054683,19.3247744724498
"Wendy","cancer",99,2894,7,0.772382446662245,98.2276175533378,18.8068125165804
"Wendy","truth dare",26,2894,4,0.202847915285034,25.797152084715,16.8469925018496
"Wendy","garrison",309,2894,11,2.41076945473368,306.589230545266,16.4593336896811
"Wendy","kim",28,2894,4,0.218451601076191,27.7815483989238,16.236605564091
"Wendy","vote",93,2894,6,0.725571389288776,92.2744286107112,15.1092081554997
"Wendy","clubhouse",38,2894,4,0.296470030031973,37.703529969968,13.7860905418963
"Wendy","flag",76,2894,5,0.592940060063946,75.407059939936,12.7696129689945
"Wendy","shes",386,2894,11,3.0115113576932,382.988488642307,12.6907903272379
"Wendy","notice",46,2894,4,0.358884773196599,45.6411152268034,12.3046814500102
"Wendy","apologize",51,2894,4,0.39789398767449,50.6021060123255,11.521426379069
"Wendy","society",55,2894,4,0.429101359256803,54.5708986407432,10.9559900105148
"Wendy","relationship",26,2894,3,0.202847915285034,25.797152084715,10.8840515938147
"Wendy","alright",957,2894,0,7.46636365106837,949.533636348932,-14.9890393114621
"Wendy","kenny",963,2894,0,7.51317470844184,955.486825291558,-15.0830272994589
"Wendy","now",4088,2894,12,31.8939337571238,4056.10606624288,-16.4250616534573
"Wendy","dude",2050,2894,1,15.9937779359354,2034.00622206406,-24.5534131263391
"Principal.Victoria","eric",879,1733,40,4.10663507109005,874.89336492891,111.808430479644
"Principal.Victoria","garrison",309,1733,20,1.44362939359138,307.556370606409,69.1729533497067
"Principal.Victoria","students",168,1733,16,0.784885883894344,167.215114116106,67.4720076452993
"Principal.Victoria","mr garrison",235,1733,15,1.09790584949506,233.902094150505,51.478332899521
"Principal.Victoria","student",68,1733,10,0.317691905385806,67.6823080946142,51.0768765586183
"Principal.Victoria","office",123,1733,11,0.574648593565501,122.425351406435,45.0050388133021
"Principal.Victoria","school",787,1733,22,3.67681661086219,783.323183389138,42.5014089940601
"Principal.Victoria","bathroom",108,1733,9,0.504569496789221,107.495430503211,35.561895962521
"Principal.Victoria","cancer",99,1733,8,0.462522038723452,98.5374779612766,31.1249447864267
"Principal.Victoria","eric cartman",154,1733,9,0.719478726903148,153.280521273097,29.3707200947004
"Principal.Victoria","teacher",130,1733,8,0.607352172061099,129.392647827939,26.894761742695
"Principal.Victoria","immediately",34,1733,5,0.158845952692903,33.8411540473071,25.5384382793092
"Principal.Victoria","mr mackey",103,1733,7,0.481209797863794,102.518790202136,24.8690705634825
"Principal.Victoria","grade",77,1733,6,0.359739363451574,76.6402606365484,22.9147622809722
"Principal.Victoria","mackey",133,1733,7,0.621367991416355,132.378632008584,21.4595350661583
"Principal.Victoria","board",51,1733,5,0.238268929039354,50.7617310709606,21.3758079249402
"Principal.Victoria","teaching",33,1733,4,0.154174012907817,32.8458259870922,18.8250688170274
"Principal.Victoria","behavior",35,1733,4,0.163517892477988,34.836482107522,18.342983658047
"Principal.Victoria","south park elementary",37,1733,4,0.172861772048159,36.8271382279518,17.8904463549693
"Principal.Victoria","park elementary",38,1733,4,0.177533711833244,37.8224662881668,17.6742061433615
"Principal.Victoria","class",200,1733,7,0.934387957017076,199.065612042983,16.2483358319579
"Principal.Victoria","nelson",46,1733,4,0.214909230113927,45.7850907698861,16.1424042659832
"Principal.Victoria","costume",90,1733,5,0.420474580657684,89.5795254193423,15.8372521474631
"Principal.Victoria","mrs",153,1733,6,0.714806787118063,152.285193212882,15.1452301592733
"Principal.Victoria","im afraid",159,1733,6,0.742838425828575,158.257161574171,14.7307158813436
"Principal.Victoria","understand",474,1733,10,2.21449945813047,471.78550054187,14.7093633125581
"Principal.Victoria","elementary",57,1733,4,0.266300567749867,56.7336994322501,14.4592866335134
"Principal.Victoria","ms ellen",26,1733,3,0.12147043441222,25.8785295655878,13.8158860403799
"Principal.Victoria","ellen",31,1733,3,0.144830133337647,30.8551698666624,12.7472468505567
"Principal.Victoria","admit",75,1733,4,0.350395483881403,74.6496045161186,12.3620977861931
"Principal.Victoria","afraid",204,1733,6,0.953075716157417,203.046924283843,12.1104947745019
"Principal.Victoria","reason",137,1733,5,0.640055750556697,136.359944249443,11.9774045056942
"Principal.Victoria","guys",2023,1733,0,9.45133418522772,2013.54866581477,-18.9446711487548
"Principal.Victoria","dude",2050,1733,0,9.57747655942502,2040.42252344057,-19.1975444170764
"Principal.Victoria","hey",2145,1733,0,10.0213108390081,2134.97868916099,-20.0872839644212
"Principal.Victoria","yeah",3674,1733,2,17.1647067704037,3656.8352932296,-21.7933813921187
"Principal.Victoria","gonna",2566,1733,0,11.9881974885291,2554.01180251147,-24.0302393192247
"Jesus","santa",84,1713,11,0.387913883182634,83.6120861168174,53.770696788583
"Jesus","father",236,1713,12,1.08985329084645,234.910146709154,36.2671738305632
"Jesus","best friends",49,1713,6,0.226283098523203,48.7737169014768,28.4974687110007
"Jesus","super",127,1713,8,0.586488847192792,126.413511152807,27.4251904668416
"Jesus","satan",103,1713,6,0.475656309140611,102.524343690859,19.6723078206283
"Jesus","best",440,1713,11,2.03192986428999,437.96807013571,19.4047648637977
"Jesus","stanley",241,1713,8,1.11294340294065,239.887056597059,17.9844642871831
"Jesus","beginning",40,1713,4,0.184720896753635,39.8152791032464,17.3489395625815
"Jesus","rabbit",42,1713,4,0.193956941591317,41.8060430584087,16.9567473999656
"Jesus","muhammad",85,1713,5,0.392531905601475,84.6074680943985,16.4864091510474
"Jesus","snow",47,1713,4,0.217047053685522,46.7829529463145,16.0600697697308
"Jesus","magic",90,1713,5,0.41562201769568,89.5843779823043,15.944121334753
"Jesus","son",641,1713,12,2.96015237047701,638.039847629523,15.6409736540574
"Jesus","turn",227,1713,7,1.04829108907688,225.951708910923,14.8372326405538
"Jesus","miracle",55,1713,4,0.253991233036249,54.7460087669638,14.8243580379662
"Jesus","powers",55,1713,4,0.253991233036249,54.7460087669638,14.8243580379662
"Jesus","causes",29,1713,3,0.133922650146386,28.8660773498536,13.2169612084799
"Jesus","peace",68,1713,4,0.31402552448118,67.6859744755188,13.1891273208379
"Jesus","barbra streisand",30,1713,3,0.138540672565227,29.8614593274348,13.0117046719361
"Jesus","shall",134,1713,5,0.618815004124678,133.381184995875,12.2770095508617
"Jesus","barbra",35,1713,3,0.161630784659431,34.8383692153406,12.087377466622
"Jesus","guest",36,1713,3,0.166248807078272,35.8337511929217,11.9200369164996
"Jesus","streisand",37,1713,3,0.170866829497113,36.8291331705029,11.7577490036315
"Jesus","eyes",147,1713,5,0.67884929556961,146.32115070443,11.4545261372978
"Jesus","let",1051,1713,14,4.85354156220177,1046.1464584378,11.4490475059634
"Jesus","faith",93,1713,4,0.429476084952202,92.5705239150478,10.8503445618996
"Jesus","butters",1226,1713,0,5.66169548549892,1220.3383045145,-11.3474287694591
"Jesus","dude",2050,1713,1,9.46694595862381,2040.53305404138,-12.4733632792703
"Jesus","hey",2145,1713,1,9.9056580884137,2135.09434191159,-13.2621986505943
"Liane","eric",879,2469,122,5.85071090047393,873.149289099526,525.026371859239
"Liane","sweetie",107,2469,56,0.712202578328454,106.287797421672,413.950257878315
"Liane","mommy",93,2469,13,0.619017194248095,92.3809828057519,56.135739813691
"Liane","dear",121,2469,13,0.805387962408812,120.194612037591,49.2080045876054
"Liane","oh dear",57,2469,9,0.379397635184317,56.6206023648157,41.1386074587985
"Liane","little",1717,2469,38,11.4285217475697,1705.57147825243,38.5851987338618
"Liane","honey",121,2469,11,0.805387962408812,120.194612037591,38.0161792190807
"Liane","goodness",39,2469,7,0.259587855652427,38.7404121443476,33.8905499477483
"Liane","doctor",159,2469,11,1.05831971919836,157.941680280802,32.2626620676896
"Liane","oh oh",196,2469,9,1.30459537712502,194.695404622875,19.6814123851238
"Liane","hes",1339,2469,25,8.9125163774,1330.0874836226,19.5913611204875
"Liane","baby",257,2469,10,1.71061740776087,255.289382592239,19.0079716079794
"Liane","thats nice",28,2469,4,0.186370768160717,27.8136292318393,17.451820729837
"Liane","teeth",58,2469,5,0.386053734047199,57.6139462659528,16.7640550059884
"Liane","woods",33,2469,4,0.219651262475131,32.7803487375249,16.1091320201623
"Liane","yes",1539,2469,25,10.2437361499765,1528.75626385002,15.2408377718921
"Liane","friends",547,2469,13,3.64088607799686,543.359113922003,14.5346914789174
"Liane","thank much",51,2469,4,0.33946104200702,50.660538957993,12.6835535418336
"Liane","oh well",145,2469,6,0.965134335117998,144.034865664882,12.0353235627059
"Liane","going okay",26,2469,3,0.173058570434951,25.826941429565,11.7839220979108
"Liane","oh thats",99,2469,5,0.658953787425392,98.3410462125746,11.7778147902173
"Liane","ooh",59,2469,4,0.392709832910082,58.6072901670899,11.5799791053262
"Liane","naughty",28,2469,3,0.186370768160717,27.8136292318393,11.3392602138006
"Liane","huh",872,2469,0,5.80411820843375,866.195881791566,-11.6448477093184
"Liane","gonna",2566,2469,5,17.0795496821571,2548.92045031784,-11.9318160511201
"Liane","hell",1055,2469,0,7.0221843003413,1047.97781569966,-14.0890855172146
"Liane","butters",1226,2469,0,8.16037720589425,1217.83962279411,-16.3730509957321
"Liane","guys",2023,2469,0,13.4652879996118,2009.53471200039,-27.0182398999091
"Liane","dude",2050,2469,0,13.6450026689096,2036.35499733109,-27.3788681201144
"Liane","hey",2145,2469,0,14.2773320608835,2130.72266793912,-28.6477454611243
"Liane","yeah",3674,2469,3,24.4545072222312,3649.54549277777,-30.445678657753
"Jimmy","timmy",215,3736,41,2.16542926311136,212.834570736889,171.050137245846
"Jimmy","comedy",77,3736,24,0.775525829114299,76.2244741708857,126.229443224389
"Jimmy","audience",59,3736,20,0.594234076853814,58.4057659231462,109.148037990283
"Jimmy","terrific",33,3736,14,0.332368212477557,32.6676317875224,84.1419983678023
"Jimmy","wow",524,3736,35,5.27760434358302,518.722395656417,74.7230778903009
"Jimmy","talent show",27,3736,11,0.271937628390728,26.7280623716093,64.9817018975
"Jimmy","award",49,3736,11,0.4935164367091,48.5064835632909,49.7376168793407
"Jimmy","talent",67,3736,12,0.674808188969585,66.3251918110304,48.4815758813234
"Jimmy","joke",121,3736,14,1.21868344575104,119.781316554249,44.2084923763661
"Jimmy","gee",57,3736,9,0.574090548824871,56.4259094511751,34.0136357576827
"Jimmy","eric",879,3736,29,8.85308056872038,870.14691943128,28.9950346032667
"Jimmy","center",58,3736,8,0.584162312839342,57.4158376871607,28.0425693227122
"Jimmy","news",287,3736,15,2.8905962721533,284.109403727847,25.7024387203837
"Jimmy","show",743,3736,24,7.48332066275227,735.516679337248,23.2784513817012
"Jimmy","glad",106,3736,9,1.06760698553397,104.932393014466,23.1230622052385
"Jimmy","laugh",59,3736,7,0.594234076853814,58.4057659231462,22.4477162595657
"Jimmy","well sure",50,3736,6,0.503588200723571,49.4964117992764,19.3745426310306
"Jimmy","fishsticks",53,3736,6,0.533803492766985,52.466196507233,18.6918240775655
"Jimmy","club",117,3736,8,1.17839638969316,115.821603610307,17.4112892179264
"Jimmy","favorite",60,3736,6,0.604305840868285,59.3956941591317,17.2595414990169
"Jimmy","sure",1076,3736,27,10.8372180795712,1065.16278192043,17.2148692672032
"Jimmy","winner",42,3736,5,0.4230140886078,41.5769859113922,16.0673400743849
"Jimmy","hard",256,3736,11,2.57837158770468,253.421628412295,15.3559800855216
"Jimmy","charlie",26,3736,4,0.261865864376257,25.7381341356237,14.9047625635036
"Jimmy","thanks",462,3736,15,4.6531549746858,457.346845025314,14.657320310947
"Jimmy","join",110,3736,7,1.10789404159186,108.892105958408,14.34880740216
"Jimmy","didnt say",30,3736,4,0.302152920434143,29.6978470795659,13.7500742893182
"Jimmy","really",1695,3736,34,17.0716400045291,1677.92835999547,13.1626952504263
"Jimmy","birth",33,3736,4,0.332368212477557,32.6676317875224,12.995293258665
"Jimmy","thanks lot",33,3736,4,0.332368212477557,32.6676317875224,12.995293258665
"Jimmy","youve gotta",91,3736,6,0.916530525316899,90.0834694746831,12.6725106518507
"Jimmy","oh boy",130,3736,7,1.30932932188128,128.690670678119,12.3436236997281
"Jimmy","shall",134,3736,7,1.34961637793917,132.650383622061,11.9886655892784
"Jimmy","year",224,3736,9,2.2560751392416,221.743924860758,11.6241284539091
"Jimmy","born",69,3736,5,0.694951716998528,68.3050482830015,11.4006321888921
"Jimmy","much",662,3736,17,6.66750777758008,655.33249222242,11.3216736504702
"Jimmy","fell",41,3736,4,0.412942324593328,40.5870576754067,11.3186154803078
"Jimmy","wondering",41,3736,4,0.412942324593328,40.5870576754067,11.3186154803078
"Jimmy","push",43,3736,4,0.433085852622271,42.5669141473777,10.9586891723923
"Jimmy","kenny",963,3736,1,9.69910874593598,953.300891254064,-12.9332906700665
"Jimmy","cartman",1248,3736,2,12.5695614900603,1235.43043850994,-13.8767688597946
"Jimmy","boys",934,3736,0,9.40702758951631,924.592972410484,-18.9071511946833
"Jimmy","dude",2050,3736,1,20.6471162296664,2029.35288377033,-33.4286831861938
"Narrator","terrance",257,1737,22,1.20345987739191,255.796540122608,88.0025206913402
"Narrator","princess",62,1737,14,0.290328842016725,61.7096711579833,84.4033482735135
"Narrator","terrance phillip",150,1737,18,0.702408488750142,149.29759151125,84.2611611459838
"Narrator","phillip",263,1737,20,1.23155621694191,261.768443783058,75.3402979750838
"Narrator","forest",49,1737,11,0.22945343965838,48.7705465603416,66.1738375646681
"Narrator","prince",35,1737,10,0.1638953140417,34.8361046859583,65.6333237863825
"Narrator","mountain",81,1737,12,0.379300583925076,80.6206994160749,61.4244384385075
"Narrator","boys",934,1737,28,4.37366352328421,929.626336476716,57.3227369127135
"Narrator","canadian",98,1737,12,0.458906879316759,97.5410931206832,56.6721995300612
"Narrator","thanksgiving",70,1737,9,0.327790628083399,69.6722093719166,43.4097119826343
"Narrator","canada",186,1737,12,0.870986526050175,185.12901347395,41.377666892911
"Narrator","day",597,1737,19,2.79558578522556,594.204414214774,40.8602490486218
"Narrator","four",245,1737,11,1.1472671982919,243.852732801708,30.4293763103429
"Narrator","abortion",42,1737,6,0.19667437685004,41.80332562315,30.2546825614929
"Narrator","little boy",157,1737,9,0.735187551558481,156.264812448442,29.0027921457757
"Narrator","boy",738,1737,17,3.4558497646507,734.544150235349,27.3299161811091
"Narrator","tour",37,1737,5,0.173260760558368,36.8267392394416,24.6327040021702
"Narrator","also",160,1737,8,0.749235721333484,159.250764278667,23.7240206097149
"Narrator","red",224,1737,9,1.04893000986688,222.951069990133,23.0750215431703
"Narrator","blow",82,1737,6,0.383983307183411,81.6160166928166,22.1505758250389
"Narrator","young",303,1737,10,1.41886514727529,301.581134852725,22.1388003460225
"Narrator","best friends",49,1737,5,0.22945343965838,48.7705465603416,21.7564796459453
"Narrator","finally",257,1737,9,1.20345987739191,255.796540122608,20.8634367636498
"Narrator","colorado",139,1737,7,0.650898532908464,138.349101467092,20.8520949664789
"Narrator","nightmare",28,1737,4,0.13111625123336,27.8688837487666,20.1697883743286
"Narrator","trip",60,1737,5,0.280963395500057,59.7190366044999,19.7347458591089
"Narrator","course",292,1737,9,1.36735519143361,290.632644808566,18.8551703522059
"Narrator","becomes",33,1737,4,0.154529867525031,32.845470132475,18.8072533854162
"Narrator","birth",33,1737,4,0.154529867525031,32.845470132475,18.8072533854162
"Narrator","miles",38,1737,4,0.177943483816703,37.8220565161833,17.6564990532318
"Narrator","hat",249,1737,8,1.16599809132524,247.834001908675,17.3360250871285
"Narrator","behind",127,1737,6,0.594705853808453,126.405294146192,17.1612916667311
"Narrator","brain",44,1737,4,0.206039823366708,43.7939601766333,16.4785247215058
"Narrator","started",196,1737,7,0.917813758633518,195.082186241366,16.4706503454586
"Narrator","alien",84,1737,5,0.393348753700079,83.6066512462999,16.4702800689408
"Narrator","seven",84,1737,5,0.393348753700079,83.6066512462999,16.4702800689408
"Narrator","best",440,1737,10,2.06039823366708,437.939601766333,15.859331095275
"Narrator","act",93,1737,5,0.435493263025088,92.5645067369749,15.5070021944764
"Narrator","friends",547,1737,11,2.56144962230885,544.438550377691,15.3154561273127
"Narrator","little",1717,1737,21,8.04023583455995,1708.95976416544,14.5016893525655
"Narrator","hour",59,1737,4,0.276280672241722,58.7237193277583,14.1748998185441
"Narrator","three",400,1737,9,1.87308930333371,398.126910696666,14.1279648888553
"Narrator","first",592,1737,11,2.77217216893389,589.227827831066,13.9815840082666
"Narrator","world",599,1737,11,2.80495123174223,596.195048768258,13.786268537255
"Narrator","hours",175,1737,6,0.819476570208498,174.180523429791,13.6847716328486
"Narrator","trapped",67,1737,4,0.313742458308397,66.6862575416916,13.1989318956705
"Narrator","born",69,1737,4,0.323107904825065,68.6768920951749,12.9751897069577
