"Stan","Kyle","Chef","Mrs..Garrison","Cartman","Jimbo","Gerald","Mr..Mackey","Randy","Kenny","Butters","Stephen","Craig","Sheila","Announcer","Sharon","Wendy","Principal.Victoria","Jesus","Liane","Jimmy","Narrator","Reporter","Satan","Mr..Garrison","Michael","Mayor","All.others","word"
1,2,2,0,4,0,1,0,0,0,2,1,0,3,0,0,0,1,0,1,0,0,1,0,1,0,0,17,"surgery"
0,2,0,0,14,1,0,0,2,0,3,0,0,0,0,2,2,0,0,3,0,1,0,0,0,0,1,24,"surprise"
0,0,2,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,6,"surprised"
4,10,0,0,23,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,16,"swear"
36,25,7,1,113,0,1,1,2,1,11,0,1,0,1,1,2,0,1,2,2,2,0,4,0,0,1,36,"sweet"
1,0,0,0,1,0,1,0,0,0,1,0,0,2,0,8,0,0,0,56,0,0,0,0,0,0,0,37,"sweetie"
3,4,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,"swim"
2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,24,"switch"
5,4,0,0,9,0,1,3,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,45,"system"
4,3,0,0,10,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,17,"table"
97,96,12,16,225,15,11,16,49,16,47,5,10,9,7,20,10,3,3,4,12,1,2,3,48,6,3,683,"take"
0,3,1,0,4,0,0,0,1,0,3,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,12,"take away"
3,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,17,"take back"
3,5,0,2,8,0,0,0,4,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1,0,1,25,"take care"
9,9,3,2,24,2,1,3,10,0,1,1,2,1,2,2,1,0,0,0,1,2,2,1,2,0,0,84,"taken"
11,7,2,1,21,0,0,2,4,0,2,0,0,1,2,0,3,0,2,0,1,1,0,0,0,0,0,34,"takes"
0,1,1,0,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,"takin"
22,25,2,2,34,2,1,1,6,0,3,2,1,2,2,0,2,0,1,1,7,1,4,0,3,1,0,78,"taking"
7,5,1,3,9,0,0,0,1,0,3,0,0,0,2,0,1,0,1,0,12,0,0,0,2,0,0,20,"talent"
2,1,0,2,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,11,0,0,0,1,0,0,6,"talent show"
5,1,0,0,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,"talented"
58,52,5,3,70,2,8,16,13,2,12,7,0,8,2,11,5,2,1,4,8,0,0,5,11,0,1,188,"talk"
7,9,0,1,3,0,2,0,2,1,1,2,1,1,0,2,1,0,3,3,0,0,0,0,4,0,0,14,"talked"
1,2,2,0,21,0,1,5,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,32,"talkin"
43,40,3,0,53,2,5,4,13,2,2,2,5,4,1,6,3,4,1,1,3,0,0,0,10,1,0,87,"talking"
1,2,0,0,1,0,0,0,0,2,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,"tammy"
6,4,1,0,9,3,2,2,8,1,3,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,18,"tape"
2,1,0,1,8,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12,"taste"
3,3,3,0,3,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10,"taught"
1,4,0,0,9,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,19,"tea"
9,1,2,4,9,1,0,2,5,0,2,1,0,0,0,1,1,3,1,0,0,0,0,0,6,0,0,28,"teach"
11,14,4,2,15,1,2,6,0,0,8,0,0,2,1,1,1,8,0,1,0,0,2,0,15,0,0,36,"teacher"
2,4,0,0,9,0,0,2,2,0,3,2,0,1,0,1,1,2,0,0,0,0,0,0,4,0,0,12,"teachers"
0,2,1,1,2,0,0,3,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,8,0,0,10,"teaching"
21,8,3,0,21,3,0,4,3,1,7,0,1,0,8,0,1,0,0,0,7,1,3,0,2,1,2,93,"team"
4,3,0,0,12,0,1,1,0,0,5,0,0,0,1,1,1,0,0,5,0,0,1,0,0,0,0,23,"teeth"
10,12,2,0,26,0,1,1,9,1,0,2,1,5,6,2,0,0,0,1,0,1,1,0,4,0,0,38,"television"
99,87,13,9,194,8,12,16,38,2,46,5,1,10,1,17,4,2,2,6,11,1,3,4,28,2,7,420,"tell"
2,4,0,0,5,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,"tell anybody"
2,5,0,0,1,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,4,"tell people"
2,2,1,1,8,0,0,2,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,10,"tell something"
2,2,0,0,4,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"tell truth"
13,10,1,0,13,0,2,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,2,44,"tell us"
10,11,2,0,35,2,1,2,7,3,3,6,1,0,1,5,0,1,0,0,3,0,0,0,1,1,1,66,"telling"
4,1,1,0,3,0,1,1,3,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,17,"tells"
13,20,1,0,52,0,6,1,6,2,4,1,0,1,2,1,0,0,0,1,2,2,0,0,0,6,0,66,"ten"
20,31,1,0,10,0,0,0,0,1,6,0,0,0,9,0,0,0,0,0,3,22,1,0,4,0,0,149,"terrance"
15,26,1,0,10,0,0,0,0,1,6,0,0,0,8,0,0,0,0,0,3,18,1,0,3,0,0,58,"terrance phillip"
6,9,0,0,11,0,1,2,4,0,5,2,0,2,0,1,2,1,0,0,1,0,0,1,3,0,1,32,"terrible"
1,0,0,0,2,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,14,0,1,0,0,0,0,9,"terrific"
1,3,0,0,7,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,24,"terrorist"
4,5,0,1,6,0,2,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,44,"terrorists"
2,6,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,36,"test"
2,1,0,0,9,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,4,"testaburger"
20,11,10,8,117,1,5,6,21,3,10,2,1,7,1,3,5,6,5,10,5,0,0,0,18,2,4,284,"thank"
1,0,0,0,6,0,0,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,8,"thank coming"
7,2,1,0,9,1,1,0,3,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,16,"thank god"
1,0,2,1,2,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,7,"thank mr"
0,0,1,0,10,0,0,0,2,0,0,1,0,1,0,0,0,1,0,4,0,0,0,0,1,0,1,29,"thank much"
47,53,4,2,58,5,5,5,21,4,22,1,0,2,0,5,6,0,2,1,15,0,1,6,10,2,1,184,"thanks"
8,4,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,8,"thanks lot"
2,2,2,0,12,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,9,1,0,7,0,0,29,"thanksgiving"
7,5,0,0,2,0,1,1,3,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,"thatd"
3,2,0,0,5,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,11,"thatll"
258,230,52,13,537,34,26,52,112,20,103,15,19,28,14,31,31,9,16,23,20,2,0,8,69,10,6,1106,"thats"
10,7,1,0,22,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,"thats cool"
3,4,2,1,2,1,0,2,5,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,3,0,0,21,"thats enough"
3,4,0,0,18,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,"thats fine"
0,4,0,0,5,1,0,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,"thats gonna"
11,7,0,0,23,0,0,4,7,1,2,0,3,1,0,2,0,0,0,1,0,0,0,0,3,0,0,34,"thats good"
6,7,0,0,3,0,1,1,1,1,1,1,0,3,0,3,2,0,0,2,0,0,0,0,2,1,0,35,"thats great"
1,3,0,0,6,0,3,0,3,0,3,0,0,0,0,0,1,0,1,0,1,0,0,1,3,0,0,13,"thats im"
3,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,7,"thats impossible"
6,5,0,2,9,1,0,0,4,1,1,1,1,2,0,0,0,0,1,0,0,0,0,1,4,0,0,24,"thats just"
2,4,1,0,6,0,0,2,0,0,2,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,6,"thats nice"
11,2,4,1,5,1,0,3,0,1,6,1,0,0,0,0,3,0,0,1,0,0,0,0,2,0,1,16,"thats okay"
0,2,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,"thats one"
3,5,0,0,9,0,0,0,2,0,3,0,1,0,0,0,2,0,1,0,2,0,0,1,3,0,0,14,"thats pretty"
6,5,12,2,59,2,6,2,7,1,5,5,2,4,1,5,3,2,2,1,2,1,0,0,8,1,2,179,"thats right"
4,1,0,0,4,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,"thats stupid"
6,5,0,0,8,0,0,1,5,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,14,"thats thats"
6,4,0,0,8,1,0,0,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15,"thats true"
2,1,0,0,4,0,0,0,0,0,3,1,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,20,"thee"
112,88,9,7,182,13,8,11,55,3,40,13,3,4,7,7,5,2,1,5,10,2,0,7,25,5,3,459,"theres"
5,2,0,0,4,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,7,"theres gonna"
14,9,1,0,5,0,2,0,3,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,42,"theres nothing"
4,0,0,0,9,3,0,1,2,0,0,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,25,"theres one"
6,4,0,0,4,0,0,0,4,0,1,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,19,"theres something"
3,2,0,0,7,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,"theres way"
11,12,1,1,19,3,1,2,9,1,6,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,54,"theyll"
86,89,17,5,124,10,12,5,35,7,34,4,4,10,6,10,8,2,0,4,8,0,3,1,13,8,3,359,"theyre"
0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,9,"theyre going"
17,17,0,1,29,0,0,0,4,1,11,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,38,"theyre gonna"
2,4,0,0,4,1,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,14,"theyre just"
38,12,2,0,15,3,0,1,7,1,11,0,0,1,3,1,0,1,0,0,0,0,1,0,1,0,0,70,"theyve"
3,1,0,0,4,1,0,0,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,"theyve got"
91,73,15,2,139,6,8,12,33,3,23,5,3,5,1,24,2,6,2,3,11,1,1,5,10,2,4,286,"thing"
1,0,1,0,4,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,"thing ever"
1,2,0,0,6,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,"thing ive"
2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,6,"thing just"
37,47,9,3,82,7,9,4,22,0,9,5,1,6,2,10,6,2,5,5,2,2,4,2,10,2,2,228,"things"
226,219,27,13,344,20,26,37,101,14,91,19,4,12,2,30,21,14,16,16,28,2,2,1,37,8,8,886,"think"
1,0,0,0,2,0,1,2,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"think best"
4,6,1,2,15,1,1,2,3,0,6,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,34,"think can"
4,7,0,0,8,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,14,"think hes"
4,6,1,0,35,0,0,0,3,0,6,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,29,"think im"
2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,10,"think ive"
3,2,1,0,5,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,"think just"
2,2,1,1,4,0,1,0,0,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,13,"think know"
3,6,0,0,6,1,1,1,2,0,3,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,8,"think maybe"
1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,5,"think mr"
7,5,3,0,7,1,0,3,1,0,3,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,23,"think thats"
3,1,0,0,1,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,"think theres"
3,3,1,0,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,7,"think theyre"
0,2,0,1,4,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,"think weve"
10,8,1,0,18,0,1,2,4,0,4,2,0,1,0,3,2,2,0,0,3,0,0,0,2,1,0,65,"think youre"
9,15,1,0,35,1,3,2,5,1,8,0,0,0,1,1,0,0,0,0,0,1,0,1,3,2,0,45,"thinking"
13,13,0,1,14,0,1,1,1,0,3,0,2,0,0,1,1,0,0,0,0,0,0,3,1,1,0,46,"thinks"
12,6,0,1,15,1,0,1,1,0,2,0,0,0,2,0,0,2,0,0,1,0,0,0,6,0,0,14,"third"
5,3,0,1,9,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,"third grade"
0,7,1,1,7,2,1,1,3,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,14,"thirty"
7,5,1,1,20,1,1,5,3,0,12,0,1,2,0,3,1,0,0,0,3,3,0,0,4,0,0,67,"though"
46,43,8,2,66,4,3,4,29,0,27,3,4,2,0,6,5,3,1,7,7,8,1,1,13,5,0,166,"thought"
1,2,0,0,3,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,"thought just"
12,9,0,3,25,1,2,1,11,1,4,0,0,2,0,1,1,0,0,0,0,1,3,1,1,3,0,90,"thousand"
9,5,0,1,11,0,1,0,5,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,21,"thousand dollars"
1,3,1,0,2,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,22,"thousands"
29,27,9,2,71,4,2,2,15,0,12,5,1,2,8,3,2,0,1,1,0,9,3,0,2,1,4,185,"three"
3,3,0,0,7,0,0,0,1,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"three days"
1,2,0,0,6,1,0,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,"three hours"
3,3,1,0,9,0,2,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,"three hundred"
1,2,3,0,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,"three times"
3,1,0,0,6,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,"three weeks"
2,3,0,0,2,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,"threw"
14,14,0,1,17,0,1,4,0,0,3,0,1,0,0,0,3,0,0,0,0,0,0,2,3,0,1,49,"throw"
1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,4,"throwing"
7,7,0,0,18,0,4,0,4,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,11,"ticket"
5,8,1,2,4,0,0,0,2,1,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,13,"tickets"
4,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,9,"tied"
0,3,0,1,8,1,0,1,1,0,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,20,"till"
150,118,20,7,306,11,18,25,59,5,68,6,2,12,16,26,9,6,14,19,12,8,4,7,25,4,6,806,"time"
2,3,1,0,3,0,1,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,"time ago"
2,5,0,0,2,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,"time get"
2,2,1,0,5,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,11,"time go"
1,1,0,0,5,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,"time im"
2,4,1,0,4,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,"time oh"
2,0,0,0,5,1,0,1,3,1,3,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,13,"time us"
1,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,"time well"
1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,7,"time year"
17,15,8,0,42,2,1,1,3,2,11,3,0,0,2,2,1,0,1,0,0,1,1,0,2,1,0,104,"times"
26,21,0,2,16,0,0,5,0,0,1,2,0,0,1,0,0,2,0,0,41,0,0,0,7,0,0,91,"timmy"
4,1,0,0,9,0,1,3,3,0,3,0,0,0,2,2,0,0,0,0,1,3,1,2,0,0,0,29,"tired"
28,26,6,6,64,5,4,12,11,0,10,0,1,3,10,4,2,1,1,3,2,1,3,2,21,2,1,178,"today"
0,1,0,0,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,"today oh"
2,1,0,0,3,0,0,1,0,0,0,0,1,0,5,0,1,0,1,0,0,0,0,0,0,0,0,9,"todays"
28,22,3,7,57,1,0,2,14,1,12,2,0,5,8,2,5,1,1,0,5,6,0,2,6,1,1,169,"together"
5,4,0,0,23,0,0,1,7,0,4,1,1,1,0,4,0,0,0,1,0,0,2,0,3,0,1,63,"toilet"
28,20,0,5,112,0,1,13,1,0,5,0,3,0,0,0,0,0,0,1,1,0,0,0,2,0,0,40,"token"
58,47,2,5,99,2,3,4,17,2,29,4,5,4,1,4,4,2,0,6,6,1,1,2,9,0,0,170,"told"
2,0,1,0,1,0,0,0,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,2,0,0,2,"tolerance"
6,2,0,0,10,2,0,0,5,0,1,0,2,1,8,0,0,0,2,0,0,0,44,0,3,0,1,161,"tom"
6,1,0,0,2,1,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,13,"tom cruise"
32,22,2,1,45,2,2,2,12,0,7,1,3,1,1,1,4,0,2,4,6,0,2,0,11,0,1,120,"tomorrow"
3,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,9,"tomorrow night"
14,11,6,0,26,0,2,1,5,0,5,2,0,1,11,1,2,3,5,2,2,1,3,0,8,0,0,122,"tonight"
30,23,5,0,41,3,2,5,11,1,10,3,3,1,2,3,1,0,1,1,3,1,0,1,4,0,0,140,"took"
11,6,0,0,18,0,0,16,0,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,36,"tooth"
5,2,0,0,14,1,0,1,4,0,1,0,0,0,1,0,1,0,0,0,1,2,1,0,2,0,0,58,"top"
11,5,0,0,11,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,"total"
29,45,0,2,86,0,1,0,7,7,2,0,1,1,0,0,1,0,0,0,4,0,2,1,5,2,0,61,"totally"
3,5,5,0,23,0,0,1,4,1,2,0,0,3,0,1,0,0,0,0,0,0,0,0,3,0,0,40,"touch"
3,0,0,0,8,1,0,1,1,1,3,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,7,"touched"
6,10,1,0,17,1,0,2,2,0,3,1,0,1,0,0,1,0,0,2,2,0,0,0,1,0,0,22,"tough"
4,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,20,"tour"
0,3,0,0,6,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,20,"tourettes"
34,15,14,0,46,5,8,5,20,1,15,4,1,5,5,6,0,0,3,1,0,3,10,0,12,0,16,247,"town"
2,1,0,0,8,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,11,"toy"
1,4,0,0,6,0,0,0,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,21,"track"
1,3,0,0,8,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,6,0,25,"train"
2,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,5,"training"
12,4,0,1,10,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,4,1,0,1,0,1,26,"trapped"
0,1,0,0,3,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,3,0,0,1,0,0,19,"trash"
3,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,3,0,0,16,"travel"
2,1,0,0,3,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,2,0,0,16,"treat"
4,2,0,0,7,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,3,0,2,3,6,0,37,"tree"
0,1,0,0,9,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,14,"trees"
12,3,0,0,8,2,0,0,1,0,2,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,26,"trick"
2,2,1,0,3,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8,"tricks"
17,7,2,0,24,0,2,2,6,1,4,0,0,0,0,3,1,2,0,0,3,1,2,0,4,0,0,73,"tried"
3,1,0,1,3,0,0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10,"tries"
4,5,0,0,5,2,0,1,2,0,3,1,0,2,1,0,1,0,0,0,0,5,0,0,4,0,1,23,"trip"
20,16,2,0,20,1,1,4,4,0,9,1,1,1,2,4,1,0,0,2,0,2,0,1,1,0,0,63,"trouble"
4,2,0,0,5,0,1,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,22,"truck"
22,20,5,1,30,2,0,3,6,1,11,0,6,2,0,1,2,3,2,2,2,2,2,0,4,0,0,120,"true"
0,1,1,1,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,14,"truly"
4,6,0,0,19,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,34,"trust"
18,13,3,0,29,1,1,0,11,2,5,3,2,1,1,3,5,0,3,1,2,0,0,0,1,0,0,57,"truth"
5,3,1,0,4,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,5,"truth dare"
62,53,6,8,92,7,3,11,23,6,11,5,0,5,2,3,6,1,1,2,12,0,5,4,14,4,2,259,"try"
2,5,0,0,6,0,0,0,1,2,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,9,"try get"
5,1,3,0,8,1,0,5,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,25,"tryin"
57,34,5,3,67,3,4,7,23,1,8,3,1,1,4,5,2,1,1,2,6,1,1,1,8,2,0,150,"trying"
3,2,0,0,9,0,0,1,2,0,1,1,1,0,1,0,0,0,1,0,2,0,0,0,1,1,0,15,"trying get"
8,1,0,1,5,0,2,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,"trying make"
1,0,0,0,3,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,5,"trying take"
1,3,0,0,3,1,2,2,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"tub"
1,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,14,"tube"
4,2,2,1,1,1,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,14,"tuh"
6,14,0,0,21,1,0,3,3,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,63,"turd"
3,6,0,0,12,0,0,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,"turd sandwich"
16,8,3,0,27,1,1,0,10,0,5,5,0,1,0,6,1,3,7,1,1,2,2,0,8,2,3,114,"turn"
7,9,3,0,9,1,1,0,3,0,2,0,0,0,0,0,1,0,2,0,0,1,1,0,0,2,1,27,"turned"
3,3,0,1,9,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,18,"turning"
3,2,1,1,10,1,0,0,4,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,19,"turns"
4,1,0,0,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,"tv show"
26,24,0,0,34,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,35,"tweek"
4,3,0,0,13,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,26,"twelve"
3,12,1,0,18,0,2,0,5,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,40,"twenty"
46,34,5,15,123,0,4,12,20,2,24,9,0,16,5,2,3,0,0,7,5,7,3,0,13,2,4,310,"two"
2,4,0,0,2,0,0,2,0,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,14,"two days"
5,2,0,1,6,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,"two hundred"
1,2,0,0,3,0,0,4,3,0,1,1,0,0,0,0,1,0,0,2,0,2,0,0,1,2,0,11,"two weeks"
16,8,0,0,39,0,1,0,12,5,8,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,1,37,"ugh"
7,3,0,0,9,0,0,1,0,0,3,0,2,1,0,0,2,0,0,0,1,1,1,0,1,0,0,45,"ugly"
